UniqueID,Keyword
I9ABDFKCB2_WBIL903ZPIKNW1K,hospital|nhs|lochaber|highland|belford|scottish|highlands|funding|delays|council|construction|maintenance|plans|backlog|delivery
IG6X3XLHMR_MLO0QCL4BQQBGHQ,hampshire|ballots|democrat|polling|voters|republicans|biden|video|donald|trump|primary|joe|new|haley|tuesday
IIFFHT8M00_DB4BKX0IQVVK9CI,executions|executed|murderer|lethal|murder|smith|murdering|killing|killed|execution|death|convicted|alabama|kill|inhuman
IIWNXYJPMX_LYG3PZJ2ZGFGA4X,lagos|nigeria|abuja|africa|tinubu|capital|presidency|presidential|president|relocation|yoruba|relocating|governor|moving|igbo
ILRU1KNJW1_RKNYC7D6HZ25K5M,beijing|jiangxi|henan|chinese|incidents|china|explosion|xi|xinyu|survivors|smoke|shanxi|coal|deadly|died
IOFFF8S5F9_L5SMR7DXAGWJG7P,tory|secretary|minister|clarke|deputy|simon|ministers|mps|conservatives|chancellor|conservative|mp|rishi|election|lee
ISO4E1SIKN_LUKQ3YDHXNYD58X,burns|poems|poet|celebration|celebrated|celebrate|poem|poets|traditions|suppers|poetry|scots|scottish|potatoes|haggis
IV62G4PP9N_WUVX7A7DWMBP15G,poverty|welfare|wales|income|incomes|charities|welsh|labour|children|ministers|ambition|governments|minister|cardiff|accountability
IVOG8XGW20_TN9P4D4QLDZ3P1V,ellie|midwife|maternity|pregnancy|deaths|womb|hospital|caesarean|died|death|birth|nhs|hospitals|survived|emergency
IWMV11SFV7_IG0APGBCU9LOLHZ,fullard|manslaughter|jailed|sentenced|hull|sentencing|died|killed|arrest|cpr|imprisonment|victim|innocent|killings|suffered
IXYNI3Q3SO_KLEQRILHWC4QT46,venezuelan|venezuela|bolivarian|barbados|machado|caracas|elections|election|sanctions|presidential|candidates|candidate|opposition|2024|president
IYHDCDBVZI_7S6J891GFNOXP7E,luanda|maritime|gulf|tanker|harbour|allies|missile|targets|iran|ships|naval|yemen|attacking|hamas|sea
IYN32TJZM6_GUEIWY4TMY66WNN,coroner|died|bowen|dead|fatal|edwards|accident|mortem|pembrokeshire|st|burns|investigator|david|investigation|remains
J2KYS9GO3T_ZHZAXEEOYWK124V,substance|veterinary|treated|ingesting|dogs|dog|concern|police|incident|park|medical|merseyside|inquiries|avoid|white
J3WZPOOW4Y_6W3HYH9U8DZPVSQ,disposal|cumbria|yorkshire|geologists|theddlethorpe|nws|gdf|geological|council|underground|lincolnshire|facilities|north|facility|chairman
J448POVAXQ_FYK52S7N0WLOIVC,geingob|namibia|namibian|namibians|standing|tired|nangolo|nandi|mumba|health|swapo|president|presidential|frail|africa
J4YHMMQMJ8_2G8RSGYY9OBKHC6,offences|veterinary|bulldog|dog|police|animal|bully|breed|attacked|injured|injuries|shot|prosecutors|officers|brutally
J6K274SLHR_JJUQL1JMZYDR3OM,suspects|robberies|gangsters|thefts|theft|police|stealing|robbed|surveillance|arrested|jailed|security|gang|allegedly|alleged
JD5X89G7KO_A8KXKA8YEEFH8F7,swift|images|pornography|photos|ai|pictures|taylor|videos|media|investigation|photo|publicly|porn|deepfakes|deepfake
JDHALWQY1E_TK01YNW16OOV0SC,flight|landed|pilots|landing|airport|winds|jet2|leeds|geneva|storm|switzerland|england|bradford|isha|battered
JEJCDMS89W_FIOSHG8Q4VEPL6R,sadiq|incident|didsbury|murder|al|murdering|assault|kamal|police|manchester|attacked|stockport|died|magistrates|lami
JH8T94RJQZ_GVYNVKMT5JDUWW9,coastguard|ambulance|lifeboat|rescue|rescued|paramedics|emergency|isle|river|saltmead|southampton|ashore|hampshire|firefighters|helicopter
JME55L0X1Z_YLB6DQGOOFN74GU,doomsday|clock|nuclear|armageddon|2024|threat|hiroshima|missiles|bombs|2021|risks|climate|disarmament|risk|bomb
JMSCLRM1W9_7Z6F0UDS0FEHOK6,potatoes|newman|potato|ben|baked|spudman|tiktok|taters|bake|terre|pandemic|customers|promote|covid|updates
JQUQBCPHBQ_T7A0ZT4Z0DUMJN0,passport|citizenship|irish|ireland|naturalisation|citizens|donegal|hay|british|born|register|belfast|gavin|minister|amendments
JRDTVGBX0N_G4LC6041XGU5X0I,haley|candidates|presidential|nomination|republican|trump|republicans|campaign|hampshire|donald|runner|primary|defeated|head|losing
JYYOB0RSVF_JVSBSCR9YBLJ155,kielhorn|ramsay|macdonald|iona|scotland|scots|lossiemouth|grandmother|granddaughter|minister|grandfather|gladstone|lived|grandparents|died
K15RTPTC5M_ZW7SKJMLZNF9H8E,mask|yousaf|leitch|guidelines|covid|comply|whatsapp|pandemic|rule|rules|incident|secretary|policy|minister|exempt
K3HFAMY7PF_FSMTAEIPDTTH990,sundance|irish|kneecap|belfast|ireland|films|rap|film|festival|movies|rappers|bbc|premiere|hollywood|award
K7C2FS0MYK_FFHFIQN419HR9HY,boeing|airlines|airline|737|planes|aircraft|flights|aviation|deliveries|plane|jet|faa|jets|airbus|alaska
KB5B42ZPGD_JXPEOGIRIEPXFAH,funding|classrooms|education|schools|investment|spent|15bn|school|rebuilding|refurbishing|teachers|3bn|allocated|leip|estate
KCC6OMX9BO_GE88OHJ2BWUBVEN,ecstasy|drugs|tablets|pills|jailed|huang|prison|crime|sentenced|jian|police|sentencing|liquid|padlocked|recovered
KGTOC1WSPL_OJ8AYFON270XB5X,accused|reynouard|extradition|prosecution|appeal|judge|justice|offences|arrest|crimes|holocaust|court|denier|scotland|criminal
KJEEVYWJOQ_N1B67T7NYMZ1ZJO,kwon|terraformâ|terraform|cryptocurrencies|luna|terrausd|cryptocurrency|crypto|cryptocrash|coin|token|tokens|stablecoin|bitcoin|investors
KJKQDS8CL0_BC9TOTEKZCBVOJ5,elsa|reporting|newborn|police|reports|trace|concerned|examining|umbilical|coloured|pregnancy|information|daughter|greenway|hospital
KJZWGDKWSZ_PD3MDCQ250MAU4W,nhs|ministerial|dentist|appointment|dental|dentistry|dentists|patients|surgeries|dentures|mp|surgery|parliament|teeth|blackpool
KOVG8EVT63_EFRW27AAQUOEA4N,tests|examiners|retest|test|workloads|strike|dvsa|driving|hours|weeks|drivers|eligible|backlog|fail|protest
KSGLPBUOZO_YO37HN06HJABQEF,johnson|talc|lawsuits|litigation|settlement|company|powder|claims|bankruptcy|products|product|asbestos|firm|cases|rash
KSHH6KDGZL_83OLZVNZ5VYUPA2,reporter|journalists|journalism|reid|bbc|belfast|grimason|ulster|correspondents|newspaper|friday|utv|thursday|chancellor|news
KSJQL1NDIR_E8EWSF1P1RO7SG5,verma|flight|aircraft|airport|accused|jet|plane|flagged|arrested|passengers|fined|taliban|madrid|pilot|easyjet
KSWSXD3K7Y_CHOTQ4BZ2E31JYF,crash|cafã|crashed|footage|incident|video|cctv|happened|turin|coffee|injuries|carastro|died|reopen|bbc
L19XP6KTCO_6TJJ27CZKT72YNX,inspections|ofsted|inspection|inspectors|inspector|coroner|concern|concerns|safeguarding|prevention|teacher|perry|reading|inquest|education
L1I1909KG9_86PKOQ6461BBV61,mcguinness|nazareth|neill|siblings|daughter|lodge|lindsay|sisters|ravenhill|john|damages|died|belfast|abused|story
L6NPF7VQWI_VSADQN2WLQ01AOC,executions|executed|smith|lethal|murder|nitrogen|murdering|execution|killed|murders|killing|inmate|death|inhuman|prisoner
L74FFMBG5H_725G6CNXY476I7H,assassination|pakistani|terrorism|rawalakot|assassinations|shahid|pakistan|assassinate|khalistan|sikh|punjab|sikhs|islamabad|sialkot|delhi
L7UTSHH4M2_20ZG4ML9N1FBUZU,homicide|manslaughter|sentencing|sentenced|convicted|murder|fatally|prosecution|killings|victims|nhs|calocane|stabbed|detained|killer
L8MMWSJWLZ_J2G5NFA2PVTCQE4,lion|thailand|sawangjit|kosoongnern|pattaya|country|lankan|pet|illegal|arrested|police|video|story|believed|bentley
LQ7K4X4W1J_YESG2WTZNDFHND9,highlands|highland|orkney|inverness|caithness|scottish|nhs|islands|mainland|services|patients|health|island|outpatients|service
LQJ7EIFGV6_KVCFCFTGC6ZRYUB,gazans|unrwa|gaza|hamas|humanitarian|israeli|palestinians|palestinian|israel|refugees|nations|organisations|accountable|aid|organisation
LRD6N4VA65_0RSEW9IWCEDJMB2,tehran|iranian|iran|video|incident|injured|hospital|erupted|media|patients|gandhi|medical|played|health|huge
LTIF3Z9Q99_U177HHKI5VHJ6NY,girkin|convicted|sentenced|convict|imprisonment|conviction|igor|verdict|prison|punishments|strelkov|moscow|punished|russian|murder
LUADQLOS6R_IGPGFQ0UCUC4OVC,hungarian|nato|hungary|nordic|turkish|sweden|erdogan|orban|stockholm|finland|swedish|viktor|budapest|turkey|kurdish
LVP4Z93C98_A5JITU3KWAPTWH4,guard|guards|witnesses|arrest|restrained|patrolling|coroner|park|security|primrose|personnel|emergencies|incident|training|intervention
LWBT11SV5W_Z7E0RV74YVWG2D0,gaza|hostages|hamas|palestinian|israeli|knesset|hostage|israel|palestine|netanyahu|gunmen|jerusalem|younis|humanitarian|civilians
LX236X8TCK_V497N9JYBWC97IG,convictions|conviction|convicted|quarm|prosecutions|investigator|quashed|criminal|prosecuted|justice|embezzling|embezzlement|scandal|verdict|guilty
LZXXXIEJ5Y_5ULX89S68QR0FIQ,ordnance|munitions|unexploded|explosives|offshore|norfolk|detonated|debris|sea|bombs|fishermen|explosive|disposed|dredgers|hull
M0TB3BH4BB_3C9OVNQW2IN0DL3,assaulted|manslaughter|calocane|sentenced|offender|murder|assaults|victims|arrest|assault|arresting|prosecuting|tasered|arrested|killer
M7SABAEK08_V659UZC1K6P6R3G,indxcoin|cryptocurrency|crypto|regalado|regalados|fraud|securities|invested|fraudulently|christians|pastor|investors|lavish|funds|wealth
M8QPA6EDBR_UP5GPZJKO3CRMC4,suspect|nance|victims|joliet|fatally|shootings|gunshots|killed|killing|investigation|shot|suspected|victim|police|criminal
M9WFX8SIKK_JX6ZLPVZHDWR4QS,manslaughter|sentencing|sentenced|justice|calocane|homicide|court|prosecution|conviction|murder|arrest|accused|prison|victims|jail
MGFRKZQ8PM_MIKRMWT30ZONF34,officers|policing|police|officer|constable|conviction|criminal|offences|investigation|investigations|misconduct|pnd|checks|crime|records
MNP4LQ2PPZ_OZ2HL2JY5BIFGJO,policeman|acquitted|incident|assault|officer|officers|police|court|complaint|judge|complainant|lawyer|outrage|appeal|investigated
MOVBZP80DS_K0GTIKJ0LBUPE4H,hamas|gaza|ceasefire|palestinians|palestinian|hostage|hostages|israeli|truce|humanitarian|hostilities|israel|negotiations|diplomatic|detainees
MQHBIW86LA_6ZVYLSL5WTC56VP,mckell|nieces|bequeathed|letitia|aunt|relatives|motherwell|library|libraries|mrs|benefactor|scottish|donate|glasgow|funded
MS9Q7OETVU_KDQH1CO1Q9G8DFA,pritchard|jailed|gloucestershire|lane|chase|constabulary|motorway|arrested|sentenced|bristol|driving|mereworth|judge|drove|court
MSNLRVOW49_2G3CK6HEE2QBGTT,tatarsky|russian|popkov|trepova|vladimir|vladlen|putin|ukrainian|kremlin|ukraine|terrorist|petersburg|russia|accused|igor
MVCMFOKAYL_W8VI93GRQYETT0S,moscow|russian|ukraine|russia|kremlin|ukrainian|kyiv|kartapolov|missiles|disinformation|missile|video|genocide|zelensky|evidence
MWX851ORMU_CZVCYGMA75GWH85,southend|archie|facebook|hollie|children|parent|childlike|innocent|mothers|parents|internet|privacy|prank|media|viewing
N1HSFH69CL_DVVGCCEOAZ2P7CV,offences|crimes|assaults|crime|offenders|incidents|rape|violence|victims|statistics|trends|criminal|police|assault|reports
N2YU464WYN_M0W8JAE2GR1W08P,police|cannabis|arrested|crimestoppers|crime|drugs|sheriff|greenock|court|justice|premises|illegal|scotland|public|gordon
N3EKPT3F4N_VNKUJQ90GAHT72P,solicitor|solicitors|compensation|claims|liable|cases|owed|claim|defendant|insurer|courts|insurers|yusuf|unpaid|costs
N6AFCOFK1D_NYIS3UHUQ72I7KT,snail|shells|crabs|crab|crustaceans|plastics|hermit|shell|bodies|materials|researchers|pollution|harmful|plastic|littered
NADSA6G5CS_YS27WJHZFTCF2DN,offences|offender|convicted|sentenced|offenders|jail|appeal|rape|king|assault|justice|court|raping|michael|victim
NC9AUCE4BI_JK2AGP6OJRCJAWZ,alleged|convicted|sentencing|bodily|victims|grievous|eunuch|prosecutor|body|marius|offences|sentenced|tribunals|guilty|genitals
ND9B6PY05R_BYLFGZ3YFP4RFXW,protest|demonstrators|nypd|perpetrators|columbia|campus|campuses|incident|threats|vomiting|students|investigation|university|student|odour
NDH9E9VV6S_D7DWXMZA2X0BDFM,coroner|detectives|deaths|mortems|bodies|mortem|stabbed|investigations|killed|investigation|kuczynska|death|died|kuczynski|dead
NGYY03GFL3_9ZGCNROUVETN4G3,woolworth|woolworths|woolies|brands|brand|aldi|shops|store|hh|shopping|retail|market|heini|owned|sells
NH41T4WT30_JS8HVAK663V9VA5,newborn|manslaughter|placenta|autopsy|birth|defendants|accused|negligence|prosecution|pregnancy|justice|court|born|marten|victoria
NH5PO3O6MC_MHWCVCO7O06M8HF,brown|officer|midlands|officers|deputy|wayne|staffordshire|brigade|brackenridge|chief|spokesperson|birmingham|police|specialist|commissioner
NLODAEYNAE_VRYAOJSLAWOCB8V,knives|knife|stabbed|crimes|carry|deterrents|criminalise|crime|elba|offenders|deterrent|carrying|risk|protect|murder
NMRU5X6L3Z_YHU1YAN774GKID7,xbox|subscription|account|accounts|refunded|customer|charges|bt|charge|customers|charged|hacked|issue|broadband|microsoft
NT0N6QPBH0_581ZTICWCYUVOR3,whatsapp|whatsappp|appointment|pandemic|covid|clinical|smith|messages|spokesperson|appointed|minister|officer|messaging|jamie|medical
NWD61PU8LA_L2YIGTCPXGN5CZN,classrooms|schools|teachers|pupils|sheds|refurbishment|school|repairs|children|teacher|temperatures|education|maintenance|maintaining|freezing
NZQS3L94L7_FVHER0FEEPTX3FW,easter|eggs|christmas|egg|valentine|march|celebrations|january|chocolate|festival|supermarkets|stocking|shoppers|retail|lunar
O11Q33XSGR_5V0NXJ0FDOUDH5L,enforcing|detention|france|french|offenders|expelled|legislation|jail|deported|constitutional|authorities|amendments|immigration|law|safeguard
O4SWJ1HTBM_YIYKV8K4LL6Q03G,allowance|disabilities|shropshire|teenager|fee|budget|costs|parent|funding|rate|spending|16|council|midlands|parents
OCQK69TPE6_QFY6JAT63TY0L65,lobby|leftovers|cafe|food|meal|meat|stew|longton|dish|market|traders|cooked|week|delicacy|cupboard
OF4ZGUUHUO_0VASXDVPTVSFG1N,nhs|labour|ministers|services|minister|patients|taxpayers|service|reforms|efficiency|inefficiencies|spending|health|costing|appointments
OFYQR5PTID_XEUU4776X40G3UO,guns|gun|rifle|pistol|shooting|shooter|amendment|gunman|weapon|shotgun|weapons|shot|amendments|constitution|revolutionary
OITPP5KH9T_KB9OO9RYN2BNZ30,helicopters|helicopter|rotors|rotor|cheap|aircraft|aeroplanes|motor|cost|machines|costs|blades|machine|flying|cheaper
OJIQ4EVQ9D_9X12RW1086GD88N,genocide|gaza|palestinians|icj|israeli|hamas|palestinian|israel|justice|court|verdict|jurisdiction|terrorists|hague|ruling
OQHU1NGU87_PPMFB93H93TCW8A,mohamoud|charity|crimestoppers|hozay|jailed|arrest|wales|police|hiding|cardiff|suspicion|stabbed|anonymous|hayley|snapchat
OV8I269OIT_BN1UPX84S0UTCWR,gaza|palestinians|hamas|palestinian|israeli|israel|gunmen|kibbutz|explosives|explosion|rescuers|jerusalem|rockets|civilians|soldiers
OWDXSBGHSV_KVXBJHPUNUBNTU7,liverpool|anfield|jurgen|klopp|leaving|gorman|leave|fc|departure|reds|club|manager|fans|lfc|fan
OWTZMWY447_7B63AJTFV2CP7Q1,expeditions|adventures|aspire|hikers|stranded|expedition|charity|tanzania|trips|fundraising|eryri|trip|trekkers|donations|climb
P2DMNS9B1E_ME5QYR2QBNU0X4C,aragorn|actor|mortensen|oscar|oscars|films|nominated|director|thriller|cinema|trilogy|premiere|directs|movie|mcgregor
P7CK62OVQU_1Q98IHY0T918SZ2,stiperstones|reserve|reserves|lowlands|landscape|woodland|nature|wildlife|shropshire|hectares|land|wales|outdoors|midlands|uplands
P82YKKMTNB_8X5A9FLTDNYYL90,extremism|protests|protesters|extremist|munich|germans|germanyâ|germany|hamburg|elections|democratic|ruling|polls|frankfurt|activists
PDO8VRJ63T_3Y0YK79OJTTPEIY,executions|amnesty|executed|murderer|punishment|prisoners|murder|lethal|penalty|execution|sentenced|thousands|executioner|worldwide|killing
PH4M336P2I_OVD0UBGGDF3VO4V,hezbollah|extremism|terrorist|tehran|hamas|terrorism|iranian|militant|iran|zionists|paramilitary|irgc|terror|islamic|gaza
PHWH6DWSUA_RIKLLYCOWQLPCEX,giraffe|giraffes|benito|zoo|ciudad|camacho|habitat|container|animal|puebla|freezing|animals|mexico|travel|trip
PIVF3O5XCC_KSG1GQI3EGD8M5S,windrush|compensation|barrister|whistleblower|parliamentarians|victims|prosecuted|scandal|pension|martin|immigrants|workers|deportation|promotion|justice
PL2R0HWZI4_J6SVEKK4RQUCVO9,fermanagh|gillespie|seamus|employer|discrimination|county|bakery|wd|irwin|settled|62|commission|age|equality|story
PO24SA950Q_CQKHRSRLL78OAHK,painting|art|auction|artistic|portrait|artist|austrian|austria|valuable|lieser|jewish|nazi|vienna|ernst|rediscovery
POF6WOFFS1_I965M9ITF5O21DF,strikes|houthis|action|inaction|threatâ|imminent|defence|confrontationâ|sea|ongoing|britain|civilian|video|uk|red
PQCH0U2IAJ_745A0KAVM9V7KTA,inmates|prisoners|inmate|prisoner|prison|offenders|elderly|glenochil|aged|scottish|scotland|ageing|older|nhs|beal
PU68WMF13Y_8AJTHL0HI1PXL3B,baird|manslaughter|belfast|prosecuting|divorcing|prosecution|solicitor|barrister|windermere|divorce|guilty|murder|susan|court|died
PWKGUJV4LX_X5SB4L295AJF4EV,seizure|migraines|headaches|tumour|mri|tumours|symptoms|cancer|cpr|surgeries|fatigue|head|griffiths|forehead|doctor
Q17P7WWB0Y_JWOE9T0P3SM102B,fence|fencing|border|immigration|wire|barrier|cutting|mexico|cut|buoys|mexican|patrol|federal|river|eagle
Q20XJDGCUN_QPMK9JACOYGZ6UJ,tesla|carmaker|cars|car|automobile|ev|musk|growth|forecasting|demand|shares|motors|sales|manufacturers|prices
Q305SUTFKN_N7XABRIJEIEBX6S,conscription|military|armies|gen|general|army|enlist|war|readiness|troop|recruitment|commanders|armed|nato|patrick
Q6HW385NWA_XQ5EPUDBJH0PG85,policing|parliament|tory|welsh|wales|mp|governments|nhs|police|probation|cardiff|government|justice|overseen|constitutional
Q7A5J8ENWW_CA75NB1U28C7XM0,entrepreneurship|entrepreneurs|enterprise|incentives|funding|firms|investors|eis|founders|businesses|incentive|financial|tax|investment|invest
Q8LF3AG2YU_PD05OPTITHU4U85,terry|martin|slippers|jon|wizard|dane|oz|dorothy|lawyers|lawyer|judy|garland|criminal|crimes|sentencing
QA11PX30A0_0GU4K7A62480TKK,veterinary|pets|vet|paw|dog|animal|dogs|vets|pet|animals|watching|eyesight|tv|breeds|watched
QAETR5O7OT_3NL2PKWP1TKQ2S1,incident|suspects|recovery|victim|constabulary|police|recover|breakdown|crime|threatened|abducted|distressing|investigation|officers|driver
QBGBU220W7_7VNFQVF05CDM20C,nato|putin|boris|ukraine|defence|warns|warnings|conscription|general|armies|military|russia|threat|war|invasion
QBXTY5ROWH_H99FV2ISHDZVQQE,hostages|captives|gaza|knesset|hamas|abducted|israeli|captivity|israel|unaccounted|ceasefire|video|families|protesting|children
QEDERHY6PQ_8QZX2KYL6S5J1CS,shark|house|homes|oxford|housing|renting|rent|landmark|airbnb|neighbourhoods|residential|dwelling|oxfordshire|property|hanson
QHEDKHZLQV_8JCQTIEPABRB1R3,ambuscade|hms|shipbuilding|warship|maritime|pakistani|navies|ship|clyde|shipyard|yacht|naval|flotilla|fleet|pakistan
QN6VL8FS59_DUN9OIFVT4A1XG4,tory|parliamentary|mps|minister|rebellion|parliament|rebelling|conservative|downing|threat|meetings|westminster|debates|provoke|behaving
QOWB88T6XU_HMI619JXOT9XKTC,minerals|kenya|mineral|coltan|ore|mining|deposits|congo|valuable|reserves|precious|kilogram|gdp|rwanda|value
QTE3ODT6XC_DI8AN915A9AC81Y,haley|candidate|nominee|governor|nomination|campaigned|election|caucuses|presidential|republican|carolina|state|campaign|south|hampshire
QWGYLYESWW_9Y2QE1VU7SVNJZQ,funding|council|nottingham|bankrupt|financial|midlands|budget|loans|support|ldrs|raise|dluhc|spend|authority|housing
R0F1PVMQF0_F99D5XPXEOARNMD,exam|exams|students|student|resit|marking|protesting|complaints|marks|assessment|university|submitting|petition|upset|reconsider
R36GI6T7OR_G7BBBB0RM7XNTNZ,executions|lethal|death|murdering|nitrogen|inhalation|smith|killing|executed|breathing|oxygen|justices|killed|punishment|inmate
R8GE73JEM3_KCE4JC5IEZ1LZSH,explosion|firefighters|exploded|ulaanbaatar|casualties|flames|earthquake|emergency|gas|liquefied|destroyed|sukhbaatar|crash|blaze|crashed
R9EFZ8FPVH_ET5T4BCXXNXG5DO,swans|swan|wildlife|birds|ducks|bird|ponds|carmarthenshire|councillor|park|killing|carcasses|killed|lakes|council
RCM515TB7E_ODVVR7ZOV7WFVBC,nigeria|mangu|haruna|africa|mosques|muslim|communities|fulani|town|erupted|umar|clashes|cattle|lives|community
RFNRZGSSFK_EYRTUAQILB518RS,victims|manslaughter|fatally|murdered|stabbed|murder|calocane|victim|incident|killed|remorse|killer|justice|defendant|stab
RJDQPVQ9YH_HNBD8TOLUS44OX0,seized|court|lerwick|bail|drugs|ferry|worth|police|cannabis|recovered|shetland|cocaine|appeared|scotland|plea
RN4LXJ8U6C_0OKG891C088NPS3,nhs|inspections|patients|trust|inspection|hospitals|hospital|infirmary|inspected|patient|rating|caring|quality|cqc|clinical
RPSA68GAQZ_GOCIC019OJ7Y7II,communicating|messaging|messages|minister|ministers|boris|emails|pandemic|wales|whatsapp|inquiry|covid|nicola|speak|drakeford
S8CAYZYA18_8CDWZ21ERYIFDKG,gaming|china|gamers|incentives|chinese|games|market|firms|industry|policies|sentiment|limiting|sector|companies|strict
S8Z3LC9XU2_U24VTNOWXLX6DUX,consultants|nhs|contracts|contract|strike|payment|nurses|galling|doctors|walkouts|pay|rates|medical|nursing|dr
SCRG57RPEZ_RGBSEEM1SV8BGK3,asda|supermarket|supermarkets|banks|retailers|superstore|superstores|payments|transactions|shopping|purchases|pharmacies|retail|cash|shoppers
SDGBZ6881F_0P192VT6EUIPV9C,gang|masked|threats|police|threat|criminality|detectives|gaa|threatened|incident|club|antrim|dungiven|underage|bars
SE0UE49JM5_HOUSSC87CRDES0V,coroner|ithell|diagnose|cadwaladr|prostate|betsi|diagnosed|deaths|patient|appointment|cancer|died|dr|findings|death
SEO474V86K_IWPOWMH48NQDCYP,steelworkers|steelworks|tata|steel|labour|mps|davies|talbot|wales|6bn|cardiff|furnaces|welsh|25bn|workers
SJE0A4N37C_JRNJXMOXK0GL41K,storm|winds|belfast|wind|dublin|weather|galway|ireland|disruption|gusts|donegal|jocelyn|irish|armagh|derry
SJETEBIOBM_LRPWA8X3Y22W8RU,biden|endorsement|endorsements|bid|endorsed|uaw|trump|president|polls|2020|union|election|democrat|unions|voters
SMRNMC72L5_E2JGEYGGIXXYDAP,gillespie|employer|employee|seamus|wd|discrimination|recruitment|bakery|worker|employers|income|staff|disability|fermanagh|retire
SN9CT20LXI_0WUJ7MRMFFQ9FVV,cider|ciders|aldi|brewery|products|brands|sainsbury|product|brand|supermarket|consumers|consumer|thatchers|infringement|thatcher
SPYC04BE3F_KASC0NRO7OKEL4C,drone|flew|flying|brighton|crashed|aircraft|fined|footage|recklessly|beach|concert|dalby|endanger|convicted|court
SS81KS4RZH_U5R1ALF88NFH3WX,medal|aid|cross|humanitarian|parry|ukraine|honour|tributes|ukrainian|bereaved|died|honoured|russian|mercenaries|chris
SVUQ380M2T_L2REZCN1ZQF1LTO,acquitted|ghana|ghanaians|arrested|treason|prosecution|overthrown|nkrumah|crimes|overthrow|sentenced|guns|africa|prosecutors|sentencing
SVV5OJO996_SQCQCA9QVF3Q9I5,charities|conservative|conservatives|charity|minister|churchill|mps|trust|thatcher|national|cameron|criticised|tories|donations|keir
SXF0GPB4YI_VIQHO9SFZ03LVSJ,exports|ireland|brexit|irish|exporters|customs|goods|agriculture|eu|imports|logistics|britain|regulatory|supply|windsor
T22P2TIOHT_O6XMY9K3WADEB7U,helicopters|ambulance|wales|welshpool|gwynedd|emergencies|emergency|caernarfon|denbighshire|petition|relocated|service|plans|charity|aviation
T2RZBUFB4Q_PD8IDGFPDC7UZE7,gemma|council|tribunal|tribunals|bexley|incident|appeals|ekrem|councillor|harley|councils|children|appeal|child|eldest
TA05PV967M_1BN20MMAQURUPQM,oscar|jewison|oscars|films|film|nominations|movies|directed|award|director|moonstruck|nominee|academy|norman|storyteller
TBOY4BPOIN_Y1NK2I1HG08U3N7,earwax|earache|ear|hearing|nhs|tinnitus|wax|patients|syringing|treatment|disability|canal|charity|hear|medical
TCZEMBEMT1_FX7DP1ZO046J45E,manslaughter|accused|defendant|victims|prosecution|murder|jurors|prosecutors|prosecutor|crumbley|shooting|court|killer|guilty|punishable
TEUKGAW02E_KEFBPRB1S8S14O9,fatally|victims|murder|manslaughter|stabbed|killer|offences|incident|lethal|sentencing|jailed|conviction|victim|sentenced|crimes
TP3ZMKQ79Q_9DDEGH5G810BUCH,defendants|accused|sharif|court|judge|courts|sara|justice|murdering|guilty|islamabad|trial|death|killing|dead
TUG4S9FYBH_6TNCOI13BFG666U,crashed|aircraft|russian|video|crew|prisoners|russia|ukrainian|killed|76|65|board|bbc|people|reportedly
TWVMSUD8RD_3CFL07LNO9MXMDC,frane|jailed|manslaughter|policewoman|reynolds|police|accused|shane|questions|breached|fatal|jail|foyle|officer|asked
TZDEJSNNVC_C9M4Z7J3M0DEMAW,dyson|wiltshire|funding|charity|schools|council|classrooms|malmesbury|donation|fund|education|donate|school|building|pupils
U8TELVLA1Z_21PWPGL4ULOS0NP,kent|stolen|firefighters|firefighter|bank|belongings|arrests|police|rescue|investigations|card|raid|sheppey|service|investigating
UCA8HYD5UC_30XFIOYIBQUG48L,electricity|power|storm|generator|wind|electric|outages|winds|electrical|disabled|roof|atrophy|disaster|spinal|flying
UDRZD8J0DM_9CGCTBSCR8VPXUF,rcrp|nhs|norfolk|deaths|police|suffolk|constabulary|treating|norwich|concern|dead|death|died|health|care
UG796YB4AF_AMAUA1EOSIUSCB9,convicted|postmasters|conviction|audit|postmaster|thomson|scandal|convictions|prosecuted|accused|embezzlement|sentenced|overturned|justice|guilty
ULE4RNQ7OZ_0DKTA66AP0RYW1K,warcraft|blizzard|microsoft|bethesda|activision|xbox|merger|layoffs|employees|company|severance|staff|gaming|ceo|workforce
UPVJH6NHRK_3A8ZFVV52VSRKZ2,extradition|accused|arrested|bail|alleged|offences|charges|defendant|extradited|magistrates|assault|warrant|court|warrants|indecent
UT504HMCKP_BPRLUSJSPNVW4ID,yusov|russian|ukrainian|ukraine|moscow|footage|wreckage|video|investigation|investigative|accused|bbc|russia|information|prisoners
UTSBEIBQHO_57EX64GOPRX66R6,maternity|bereavement|maternal|parental|stillbirths|childbirth|labour|perinatal|pregnancy|parents|entitlement|nhs|unpaid|grief|leave
UU55YMA66A_VWKZWCVDV8W60GH,explosion|evacuated|arson|leicestershire|incident|midlands|emergency|gas|ambulance|rescue|leicester|hospital|investigation|blown|injured
UX6WV9XKLX_46ETCH7O1GWT6M3,kiely|crimestoppers|jennifer|detectives|murder|sussex|forensic|stabbed|investigation|assaulted|shelter|unsolved|eastbourne|jacket|shelters
V16AITZLGR_0JOQQ527DZAF5EH,kirishima|kirishma|bombings|japan|tokyo|satoshi|mugshot|militant|bomb|explosives|kamakura|mitsubishi|asia|killed|deadly
